"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/Selma_(film)","Selma","2.0E7","6.68E7","Selma is a 2014 British-American historical drama film directed by Ava DuVernay and written by Paul Webb. It is based on the 1965 Selma to Montgomery voting rights marches led by James Bevel, Hosea Williams, Martin Luther King, Jr. and John Lewis. The film stars actors David Oyelowo as King, Tom Wilkinson as President Lyndon B. Johnson, Tim Roth as George Wallace, Carmen Ejogo as Coretta Scott King and Common as Bevel. Selma premiered at the American Film Institute Festival on November 11, 2014, began a limited US release on December 25, and expanded into wide theatrical release on January 9, 2015, two months before the 50th anniversary of the march. The film got a re-release on March 20, 2015 in honor of the 50th anniversary of the historical march. Selma had four Golden Globe Award nominations, including Best Motion Picture – Drama, Best Director and Best Actor and won for Best Original Song. It was also nominated for Best Picture and won Best Original Song at the 87th Academy Awards."
"http://dbpedia.org/resource/Transcendence_(2014_film)","Transcendence","1.0E8","1.03E8","Transcendence is a 2014 science fiction film directed by cinematographer Wally Pfister in his directorial debut, and written by Jack Paglen. The English-language co-production stars Johnny Depp, Rebecca Hall, Paul Bettany, Kate Mara, Cillian Murphy, Cole Hauser and Morgan Freeman. Pfister's usual collaborator, Christopher Nolan, served as executive producer on the project. At one time, Paglen's screenplay was part of what is known as the Black List, a list of popular but unproduced screenplays in Hollywood. Transcendence was a disappointment at the box office, grossing only slightly more than its $100 million budget. The film received mainly negative reviews; it was criticized for its plot structure, characters and dialogue."
"http://dbpedia.org/resource/The_Drop_(film)","The Drop","1.26E7","1.87E7","The Drop is a 2014 American crime drama film directed by Michaël R. Roskam, from a screenplay written by Dennis Lehane. The film is based on Lehane's 2009 short story ""Animal Rescue"". Lehane also adapted the script into a 2014 novel of the same name. The film stars Tom Hardy, Noomi Rapace and James Gandolfini, with Matthias Schoenaerts, John Ortiz and James Frecheville in supporting roles. It was screened in the Special Presentations section of the 2014 Toronto International Film Festival, and was released theatrically on September 12, 2014. The film's 2014 release marked the late Gandolfini's final appearance in a feature film."
"http://dbpedia.org/resource/Walk_of_Shame_(film)","Walk of Shame","1.5E7","7900000.0","Walk of Shame is an American comedy film written and directed by Steven Brill. The film was released in the United States on May 2, 2014, by Focus World. The film stars Elizabeth Banks, James Marsden, Gillian Jacobs, Sarah Wright, Ethan Suplee, Oliver Hudson and Willie Garson. This film was originally distributed by FilmDistrict. However, when Focus Features absorbed FilmDistrict, this was sold to Focus Features' new division Focus World."
"http://dbpedia.org/resource/And_So_It_Goes_(film)","And So It Goes","1.8E7","2.5312387E7","And So It Goes is a 2014 American romantic comedy drama film directed by Rob Reiner and written by Mark Andrus. The film, which stars Michael Douglas, Diane Keaton and Sterling Jerins, was released on July 25, 2014."
"http://dbpedia.org/resource/Get_on_Up_(film)","Get on Up","3.0E7","3.34E7","Get on Up is a 2014 American biographical drama film about the life of singer James Brown directed by Tate Taylor and written by Jez and John-Henry Butterworth. The film stars an ensemble cast featuring Chadwick Boseman as Brown, Nelsan Ellis as Bobby Byrd, Dan Aykroyd as Ben Bart, Viola Davis as Susie Brown, Craig Robinson as Maceo Parker and Octavia Spencer as Aunt Honey. The film was released on August 1, 2014."
"http://dbpedia.org/resource/Sex_Tape_(film)","Sex Tape","4.0E7","1.261E8","Sex Tape is a 2014 American comedy film directed by Jake Kasdan and written by Kate Angelo, Jason Segel, and Nicholas Stoller. Starring Segel, Cameron Diaz, Rob Corddry, Ellie Kemper, and Rob Lowe, the film was released on July 18, 2014, by Columbia Pictures. The film received generally negative reviews from critics."
"http://dbpedia.org/resource/The_Missionaries","The Missionaries","1.07E7","8200000.0","The Missionaries (French: Tu veux ou tu veux pas), also titled Sex, Love & Therapy, is a 2014 French romantic comedy film written, produced and directed by Tonie Marshall. The film stars Sophie Marceau and Patrick Bruel."
"http://dbpedia.org/resource/Fury_(2014_film)","Fury","6.8E7","2.118E8","Fury is a 2014 American war film written and directed by David Ayer. The film stars Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña, and Jon Bernthal. The film portrays US tank crews in Nazi Germany during the final days of World War II. Ayer was influenced by the service of veterans in his family and by reading books, such as Belton Y. Cooper's Death Traps, about American armored warfare in World War II. However, ""Fury"" is very similar to the 1966 Polish WWII Series ""Four Tankers and a Dog"" (Czterej Pancerni i Pies). From the story line to the character's resemblance. Ayer aimed for a greater degree of realism in the film than in other World War II dramas. Rehearsal began in early September 2013 in Hertfordshire, England followed by principal photography on September 30, 2013, in Oxfordshire. Filming continued for a month and a half at different locations, which included the city of Oxford, and concluded on November 13. Fury was released on October 17, 2014. The film received positive reviews from critics and proved to be successful at the box office."
"http://dbpedia.org/resource/Hercules_(2014_film)","Hercules","1.0E8","2.448E8","Hercules is a 2014 American 3D action fantasy adventure film directed by Brett Ratner, written by Ryan J. Condal and Evan Spiliotopoulos and starring Dwayne Johnson, Ian McShane, Rufus Sewell and John Hurt. It is based on the graphic novel Hercules: The Thracian Wars. Distributed jointly by Paramount Pictures and Metro-Goldwyn-Mayer, it was released on July 25, 2014. It is one of two Hollywood-studio Hercules films released in 2014, the other being Summit Entertainment's The Legend of Hercules. The film earned $244 million on a $100 million budget and received mixed reviews from critics, but praised the action sequences and Johnson's acting. Hercules was released on Blu-ray 3D, Blu-ray and DVD on November 4, 2014 by Paramount Home Entertainment."
"http://dbpedia.org/resource/Sin_City:_A_Dame_to_Kill_For","Sin City: A Dame to Kill For","6.5E7","3.94E7","Sin City: A Dame to Kill For (also known as Frank Miller's Sin City: A Dame to Kill For) is a 2014 American neo-noir action crime film and follow-up to the 2005 film Sin City. Directed by Robert Rodriguez and Frank Miller, the script is written by Miller and is primarily based on the second book in the Sin City series by Miller. One of the smaller plots of the film is based on the short story ""Just Another Saturday Night,"" which is collected in Booze, Broads, & Bullets, the sixth book in the comic series. Two original stories (""The Long Bad Night"" and ""Nancy's Last Dance"") were created exclusively for the film written by Miller. The film was released on August 22, 2014. The film stars an ensemble cast including returning cast members Mickey Rourke, Jessica Alba, Rosario Dawson, Jaime King, Powers Boothe and Bruce Willis. Newcomers to the series include Josh Brolin, Joseph Gordon-Levitt, Eva Green, Dennis Haysbert, Ray Liotta, Christopher Lloyd, Jamie Chung, Jeremy Piven, Christopher Meloni, Stacy Keach, Lady Gaga, Alexa Vega, Julia Garner, and Juno Temple.The film received mixed reviews and was a commercial failure, grossing $39.4 million on a $65 million budget."
"http://dbpedia.org/resource/The_Judge_(2014_film)","The Judge","5.0E7","8.44E7","The Judge is a 2014 American drama film directed by David Dobkin. The film stars Robert Downey Jr, Robert Duvall, Vera Farmiga, Vincent D'Onofrio, Jeremy Strong, Dax Shepard, and Billy Bob Thornton. The film was released in the United States on October 10, 2014. It received mixed reviews; critics praised the performances of Duvall and Downey as well Thomas Newman's score, but criticized the formulaic nature of its script and the lack of development for its supporting characters. Duvall received multiple award nominations for his performance as Judge Joseph Palmer, including the Academy Award, Golden Globe Award, Screen Actors Guild Award, and Satellite Award for Best Supporting Actor. Thomas Newman also received a Satellite Award nomination for Best Original Score."
"http://dbpedia.org/resource/The_Legend_of_Hercules","The Legend of Hercules","7.0E7","6.13E7","The Legend of Hercules is a 2014 American 3D action fantasy film directed by Renny Harlin, written by Daniel Giat and Sean Hood and stars Kellan Lutz, Gaia Weiss, Scott Adkins, Roxanne McKee and Liam Garrigan. It was one of two Hollywood-studio Hercules films released in 2014, with Paramount Pictures' and MGM's co-production Hercules. It was released on January 10, 2014."
"http://dbpedia.org/resource/How_to_Train_Your_Dragon_2","How to Train Your Dragon 2","1.45E8","6.215E8","How to Train Your Dragon 2 is a 2014 American 3D computer-animated fantasy action film produced by DreamWorks Animation and distributed by 20th Century Fox, loosely based on the British book series of the same name by Cressida Cowell. It is the sequel to the 2010 computer-animated film How to Train Your Dragon and the second in the trilogy. The film is written and directed by Dean DeBlois, and stars the voices of Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill, Christopher Mintz-Plasse, T.J. Miller, and Kristen Wiig, with the addition of Cate Blanchett, Djimon Hounsou, and Kit Harington. The film takes place five years after the first film, featuring Hiccup and his friends as young adults as they meet Valka, Hiccup's long-lost mother, and Drago Bludvist, a madman who wants to conquer the world. DeBlois, who co-directed the first film, agreed to return to direct the second film on the condition that he would be allowed to turn it into a trilogy. He cited The Empire Strikes Back and My Neighbor Totoro as his main inspirations, with the expanded scope of the The Empire Strikes Back being particularly influential. The entire voice cast from the first film returned, and Cate Blanchett and Djimon Hounsou signed on to voice Valka and Drago, respectively. DeBlois and his creative team visited Norway and Svalbard to give them ideas for the setting. Composer John Powell returned to score the film. How to Train Your Dragon 2 benefited from advances in animation technology and was DreamWorks' first film to use scalable multicore processing and the studio's new animation and lighting software. The film was released on June 13, 2014, and like its predecessor, received wide acclaim. Critics praised the film for its animation, voice acting, action scenes, musical score, emotional depth, and darker, more serious tone compared to its predecessor. It received the Golden Globe Award for Best Animated Feature Film and was nominated for an Academy Award for Best Animated Feature. The film won six Annie Awards, including Best Animated Feature and Best Director. The film grossed over $621 million worldwide, making it the 12th-highest grossing film of 2014. It earned less than its predecessor at the US box office, but performed better internationally. A third installment in the trilogy, How to Train Your Dragon 3, is scheduled to be released on May 18, 2018."
"http://dbpedia.org/resource/The_Loft_(film)","The Loft","1.4E7","1.01E7","The Loft is a 2014 American-Belgian erotic mystery film directed by Erik Van Looy. It is a remake of the 2008 Dutch-language Belgian film Loft, which was also directed by Van Looy. The script was written by Bart De Pauw and adapted by Wesley Strick. Starring Karl Urban and James Marsden. It also features Matthias Schoenaerts reprising his role from the original film. The film was shot in Summer 2011, but its theatrical release was delayed by a change of the film distributor. Dark Castle Entertainment originally acquired the US distribution rights, as they did for Splice, with the intention of releasing the film through Warner Bros. When Joel Silver moved his office to Universal Studios, he took Dark Castle, and the film with him. Universal planned to release the film on August 29, 2014, but the studio pulled it from the schedule in favor of Legendary Pictures' As Above, So Below. Universal and Dark Castle dropped the film, which was then picked up by Open Road Films, who released the film on January 30, 2015. Universal retained the US home entertainment rights through its ancillaries deal with Open Road. Dark Castle, however, hasn't been heard from to this day."
"http://dbpedia.org/resource/A_Long_Way_Down_(film)","A Long Way Down","2.27E7","7100000.0","A Long Way Down is a 2014 British black comedy film directed by Pascal Chaumeil, loosely based on author Nick Hornby's 2005 novel, A Long Way Down. It stars Pierce Brosnan, Toni Collette, Imogen Poots, and Aaron Paul as four strangers who happen to meet on the roof of a London building on New Year's Eve, each with the intent of committing suicide. Their plans for death in solitude are ruined when they meet as they decide to come down from the roof alive — however temporary that may be."
"http://dbpedia.org/resource/Left_Behind_(2014_film)","Left Behind","1.6E7","1.4E7","Left Behind is a 2014 American Christian apocalyptic thriller film directed by Vic Armstrong and written by Paul LaLonde and John Patus. Based on the novel of the same name written by Tim LaHaye and Jerry B. Jenkins, and starring Nicolas Cage, Chad Michael Murray, Cassi Thomson, Nicky Whelan, and Jordin Sparks, the film was released to theaters on October 3, 2014, and was universally panned by critics."
"http://dbpedia.org/resource/Pompeii_(film)","Pompeii","8.0E7","1.178E8","Pompeii (referred to in marketing as Pompeii in 3D) is a 2014 German-Canadian-American 3D historical disaster romance film produced and directed by Paul W. S. Anderson. Inspired by the eruption of Mount Vesuvius in 79 that destroyed Pompeii, a city of the Roman Empire, the film stars Kit Harington, Emily Browning, Carrie-Anne Moss, Adewale Akinnuoye-Agbaje, Jessica Lucas, with Jared Harris, and Kiefer Sutherland. It premiered in France, Belgium, and Russia on February 19, 2014 and was released over the course of the next day in Argentina, Greece, Hungary, Italy and later in many major territories, including the United States, Canada, India, and Australia, The film was released in United States of America and Canada on February 21, 2014."
"http://dbpedia.org/resource/The_Crossing_(2014_film)","The Crossing","4.86E7","3.238E7","The Crossing (Chinese: 太平轮) is a 2014 Chinese-Hong Kong epic historical romance-war drama (part 1) and disaster film (part 2) directed by John Woo and written by Hui-Ling Wang. The film stars Zhang Ziyi, Takeshi Kaneshiro, Song Hye-kyo, Huang Xiaoming, Tong Dawei and Masami Nagasawa. The film is based on the sinking of the steamer ""Taiping"" in 1949. The incident led to the deaths of over 1,500 passengers and crew. The film's first part was released in China on December 2, 2014. Part two was released on July 30, 2015."
"http://dbpedia.org/resource/The_Voices","The Voices","1.1E7","450.0","(For articles with similar names, see Voices (disambiguation).) The Voices is a 2014 German-American black comedy horror film, based on the 2003 Ukrainian net series of the same name. Directed by Marjane Satrapi and written by Michael R. Perry, the film stars Ryan Reynolds, Gemma Arterton, Anna Kendrick, and Jacki Weaver. It had its world premiere at 2014 Sundance Film Festival on January 19, 2014. The film was released in a limited release and through video on demand on February 6, 2015, by Lionsgate. It received positive reviews from critics."
"http://dbpedia.org/resource/A_Most_Wanted_Man_(film)","A Most Wanted Man","1.5E7","3.62E7","A Most Wanted Man is a 2014 British espionage thriller film based on the novel of the same name by John le Carré, directed by Anton Corbijn and written by Andrew Bovell. The film stars Philip Seymour Hoffman, Rachel McAdams, Willem Dafoe, Robin Wright, Grigoriy Dobrygin, Daniel Brühl and Nina Hoss. It premiered at the 2014 Sundance Film Festival and competed in the main competition section of the 36th Moscow International Film Festival and the 40th Deauville American Film Festival. It was the last of Hoffman's films to be released before his death."
"http://dbpedia.org/resource/Blended_(film)","Blended","4.0E7","1.28E8","Blended is a 2014 American romantic comedy film directed by Frank Coraci and written by Ivan Menchell and Clare Sera. Starring Adam Sandler and Drew Barrymore with an ensemble cast featuring Bella Thorne, Emma Fuhrmann, Terry Crews, Joel McHale, Wendi McLendon-Covey, Kevin Nealon, and Shaquille O'Neal, the film was released on May 23, 2014. Blended marked the third romantic comedy collaboration between Sandler and Barrymore, following The Wedding Singer and 50 First Dates. Coraci also previously directed Sandler and Barrymore in The Wedding Singer. It also marked Sandler's first role in a Warner Bros. film."
"http://dbpedia.org/resource/The_Best_of_Me_(film)","The Best of Me","2.6E7","3.5926213E7","The Best of Me is a 2014 American romantic drama film directed by Michael Hoffman and written by Will Fetters and J. Mills Goodloe, based on Nicholas Sparks' 2011 novel of the same name. The film stars James Marsden and Michelle Monaghan with Luke Bracey and Liana Liberato. Shooting began on March 6, 2014 in New Orleans. The film was released on October 17, 2014 by Relativity Media. Previews in selected test markets were shown on October 15."
"http://dbpedia.org/resource/The_Book_of_Life_(2014_film)","The Book of Life","5.0E7","9.98E7","The Book of Life is a 2014 American 3D computer-animated fantasy adventure musical comedy film produced by Reel FX Creative Studios and distributed by 20th Century Fox. Co-written and directed by Jorge R. Gutierrez, it was produced by Aaron Berger, Brad Booker, Guillermo del Toro and Carina Schulze. The film stars the voices of Diego Luna, Zoe Saldana, Channing Tatum, Christina Applegate, Ice Cube, Ron Perlman, and Kate del Castillo. Based on an original idea by Gutierrez, the story follows a bullfighter who embarks on an afterlife adventure to fulfill the expectations of his family and friends. The film premiered in Los Angeles on October 12, 2014 and was theatrically released in the United States on October 17, 2014. It received a Golden Globe nomination for Best Animated Feature Film. The film grossed $99.8 million on a $50 million budget."
"http://dbpedia.org/resource/The_Other_Woman_(2014_film)","The Other Woman","4.0E7","1.967E8","The Other Woman is a 2014 American comedy film directed by Nick Cassavetes and written by Melissa Stack. The film stars Cameron Diaz, Leslie Mann, Kate Upton and Nikolaj Coster-Waldau, with Nicki Minaj, Taylor Kinney and Don Johnson in supporting roles. The film follows three women—Carly (Diaz), Kate (Mann), and Amber (Upton)—who are all romantically involved with the same man, Mark (Coster-Waldau). After finding out about each other, the trio decide to take revenge on Mark. Development of The Other Woman began in January 2012, when 20th Century Fox hired Stack to write the script, based on the original idea from 1996 comedy The First Wives Club. Casting was done between November 2012 and June 2013. Filming began on April 29, 2013, in New York City, in locations including Manhattan, Long Island, The Hamptons, Dockers Waterside Restaurant on Dune Road in Quogue and The Bahamas, and it concluded on August 27, 2013. Aaron Zigman composed the score and LBI Productions produced the film. The film was released on April 25, 2014, in the United States, and distributed worldwide by 20th Century Fox. It received negative reviews, with criticism primarily focusing on the film's script, directing, acting, and plot. The film has been a box office success, becoming number one at the box office during its opening weekend and grossing over $196 million worldwide against a budget of $40 million. It was released on DVD and Blu-ray on July 29, 2014, and earned more than $13 million in home media sales."
"http://dbpedia.org/resource/Annie_(2014_film)","Annie","6.5E7","1.338E8","Annie is a 2014 American musical film directed by Will Gluck and produced by Village Roadshow Pictures and Will Smith's Overbrook Entertainment for Sony Pictures' Columbia Pictures. A contemporary adaptation of the 1977 Broadway musical of the same name, the film stars Quvenzhané Wallis, Jamie Foxx, Rose Byrne, Bobby Cannavale, and Cameron Diaz. The third film adaptation, following Columbia's 1982 theatrical film and Disney's 1999 television film, Annie began production in August 2013 and opened on December 19, 2014 to generally negative reviews, but was a box-office success, grossing over $133 million internationally. Annie received two Golden Globe Award nominations, one for Best Actress in a Motion Picture – Comedy or Musical (for Wallis) and for Best Original Song. Conversely, the film won the Golden Raspberry Award for Worst Prequel, Remake, Rip-off or Sequel and Cameron Diaz was nominated for Worst Supporting Actress."
"http://dbpedia.org/resource/Sabotage_(2014_film)","Sabotage","3.5E7","17.5","Sabotage is a 2014 American action film written and directed by David Ayer, co-written by Skip Woods, and starring Arnold Schwarzenegger, Sam Worthington, Olivia Williams, Mireille Enos and Terrence Howard. The film was released in the United States on March 28, 2014."
"http://dbpedia.org/resource/Tammy_(film)","Tammy","2.0E7","1.005E8","Tammy is a 2014 American comedy film directed and co-written by Ben Falcone and produced, co-written by, and starring Melissa McCarthy as the title character. The film also stars Susan Sarandon, Allison Janney, Gary Cole, Mark Duplass, Dan Aykroyd, and Kathy Bates and was released on July 2, 2014. The film received negative reviews from critics, but was a box office success, grossing over $100 million from a $20 million budget."
"http://dbpedia.org/resource/The_Imitation_Game","The Imitation Game","1.4E7","2.336E8","The Imitation Game is a 2014 American historical drama thriller film directed by Morten Tyldum, with a screenplay by Graham Moore loosely based on the biography Alan Turing: The Enigma by Andrew Hodges (previously adapted as the stage play and BBC drama Breaking the Code). It stars Benedict Cumberbatch as real-life British cryptanalyst Alan Turing, who decrypted German intelligence codes for the British government during World War II. The film's screenplay topped the annual Black List for best unproduced Hollywood scripts in 2011. The Weinstein Company acquired the film for $7 million in February 2014, the highest amount ever paid for U.S. distribution rights at the European Film Market. It was released theatrically in the United Kingdom on November 14 and the United States on November 28. The Imitation Game was a commercial and critical success. It grossed over $233 million worldwide against a $14 million production budget, making it the highest-grossing independent film of 2014. It was nominated in eight categories at the 87th Academy Awards, including Best Picture, Best Director (Tyldum), Best Actor (Cumberbatch), and Best Supporting Actress (Keira Knightley). It won an Academy Award for Best Adapted Screenplay. It garnered five nominations in the 72nd Golden Globe Awards and was nominated in three categories at the 21st Screen Actors Guild Awards, including Outstanding Performance by a Cast in a Motion Picture. It also received nine British Academy of Film and Television Arts nominations, including Best Film and Outstanding British Film, and won the People's Choice Award at the 39th Toronto International Film Festival. The film was criticised for its inaccurate portrayal of historical events and Turing's character and relationships. However, the LGBT civil rights advocacy and political lobbying organisation the Human Rights Campaign honoured The Imitation Game for bringing Turing's legacy to a wider audience."
"http://dbpedia.org/resource/X-Men:_Days_of_Future_Past","X-Men: Days of Future Past","2.0E8","7.479E8","X-Men: Days of Future Past is a 2014 American superhero film based on the fictional X-Men characters that appear in Marvel Comics. Directed by Bryan Singer, it is the seventh installment of the X-Men film series and acts as a sequel to both 2006's X-Men: The Last Stand and 2011's X-Men: First Class. The story, inspired by the 1981 Uncanny X-Men storyline ""Days of Future Past"" by Chris Claremont and John Byrne, focuses on two time periods, with Wolverine traveling back in time to 1973 to change history and prevent an event that results in doom for both humans and mutants. The film features an ensemble cast, including Hugh Jackman, James McAvoy, Michael Fassbender, Jennifer Lawrence, Halle Berry, Anna Paquin, Ellen Page, Peter Dinklage, Ian McKellen and Patrick Stewart. Simon Kinberg wrote the screenplay from a story conceived by himself, Matthew Vaughn and Jane Goldman. With a budget of $200 million, principal photography began in Montreal, Quebec in April 2013 and concluded in August the same year, with additional filming and pick-ups taking place in November 2013 and February 2014. The film premiered in New York City on May 10, 2014, and was theatrically released on May 23. X-Men: Days of Future Past became the best-reviewed film in the X-Men film series, having been praised for its story, visual effects, action scenes, acting and thematic elements. During its theatrical run, the film earned over $747 million worldwide, making it the 6th highest grossing film of 2014, as well as the highest-grossing film in the series until 2016 when it was surpassed by Deadpool. The film received an Academy Award nomination for Best Visual Effects, making it the first X-Men film to be nominated for an Oscar. A sequel, X-Men: Apocalypse, was released on May 27, 2016, with Singer returning to direct, Kinberg writing the script and McAvoy, Fassbender, Lawrence, Till, Peters, Hoult, Helman, and Jackman reprising their roles."
"http://dbpedia.org/resource/Dragon_Nest:_Warriors'_Dawn","Dragon Nest: Warriors' Dawn","2.2E7","9200000.0","Dragon Nest: Warriors' Dawn (Chinese: 龙之谷：破晓奇兵) is a 2014 Chinese-American animated fantasy-romance-adventure film directed by Song Yuefeng and based on the Dragon Nest video game."
"http://dbpedia.org/resource/Earth_to_Echo","Earth to Echo","1.3E7","4.53E7","Earth to Echo is a 2014 American comic science fiction adventure drama film directed by Dave Green, and produced by Ryan Kavanaugh and Andrew Panay. The film was originally developed and produced by Walt Disney Pictures, who eventually sold the distribution rights to Relativity Media, which released the completed film in theaters on July 2, 2014. The film is mostly shot in a found footage style through many perspectives, as the story revolves around four kids who are being separated, when they find an alien in the desert."
"http://dbpedia.org/resource/Men,_Women_&_Children_(film)","Men, Women & Children","1.6E7","2200000.0","Men, Women & Children is a 2014 American drama film dealing with online addiction. It is directed by Jason Reitman, co-written with Erin Cressida Wilson, based on a novel of the same name written by Chad Kultgen, and starring Rosemarie DeWitt, Jennifer Garner, Judy Greer, Dean Norris, Adam Sandler, Ansel Elgort, and Kaitlyn Dever."
"http://dbpedia.org/resource/Nicholas_on_Holiday","Nicholas on Holiday","2.45E7","2.17E7","Nicholas on Holiday (French: Les Vacances du Petit Nicolas) is a 2014 French family comedy film directed by Laurent Tirard, starring Mathéo Boisselier, Valérie Lemercier, Kad Merad, Dominique Lavanant, François-Xavier Demaison and Bouli Lanners. It is the sequel to the 2009 film Little Nicholas. The film was released in France on 9 July 2014."
"http://dbpedia.org/resource/Son_of_God_(film)","Son of God","2.2E7","6.78E7","Son of God is a 2014 American epic biblical drama film, produced by Mark Burnett and Roma Downey. The film premiered in New York, and Los Angeles for a limited release on February 21, 2014, and then into a wide release on February 28, 2014. The film retells the life of Jesus and is an adaptation of the ten-hour miniseries The Bible, which aired in March 2013 on the History channel."
"http://dbpedia.org/resource/The_Interview","The Interview","4.4E7","1.13E7","The Interview is a 2014 American political satire comedy film directed by Seth Rogen and Evan Goldberg. It is their second directorial work, following This Is the End (2013). The screenplay is by Dan Sterling, based upon a story he co-authored with Rogen and Goldberg. The film stars Rogen and James Franco as journalists who set up an interview with North Korean leader Kim Jong-un (Randall Park), and are recruited by the CIA to assassinate him. The film is also heavily inspired by a Vice documentary which was shot in 2012. Rogen and Goldberg developed the idea for The Interview in the late 2000s, with Kim Jong-il as the original assassination target. In 2011, after Jong-il's death, Jong-un replaced him as the North Korean leader. Rogen and Goldberg re-developed the script with the focus on Jong-un's character. The announcement for the film was made in March 2013, along with the beginning of pre-production. Principal photography took place in Vancouver from October to December 2013. In June 2014, the North Korean government threatened action against the United States if Columbia Pictures released the film. Columbia delayed the release from October to December, and reportedly re-edited the film to make it more acceptable to North Korea. In November, the computer systems of parent company Sony Pictures Entertainment were hacked by the ""Guardians of Peace"", a group the FBI claims has ties to North Korea. The group also threatened terrorist attacks against cinemas that showed the film. Major cinema chains opted not to release the film, leading Sony to release it for online rental and purchase on December 24, 2014, followed by a limited release at select cinemas the next day. The Interview grossed $40 million in digital rentals, making it Sony's most successful digital release, and earned an additional $11.2 million worldwide at the box office on a $44 million budget. It received mixed reviews for its humor and subject matter, although critics praised the performances of Rogen, Franco, Park and Diana Bang."
